source_id,ra,dec,parallax,e_parallax,pmra,pmdec,phi1,phi2,pm1,pm2,e_pm1,e_pm2,g0,r0,i0,rv,e_rv,feh,memb_prob
1661932617320929152,203.41540290078905,58.47854296648175,-0.03491381865131244,0.10168778151273727,-8.153248933652163,-3.566516789820307,1.2865054660124393,-1.2942635170605585,-8.637535829010456,-2.142074926031059,0.10152796924505299,0.10292396967967625,18.437288336455822,18.15379207022488,18.039070148020983,0.0,10000.0,-10000.0,0.9674380722819662
1661944845092383744,204.28297051894526,58.47092576980624,-0.07351346358685341,0.2161373347043991,-7.370853299249111,-3.126723646540673,1.7330261962338571,-1.3752689231767505,-7.767480337246988,-1.9421967797753044,0.2108883545565881,0.21565382466864577,19.463133320212364,19.21866679750383,19.170630244538188,-244.35742212136756,12.441845689460738,-10000.0,0.9957829679771096
1661975219100750848,204.8982538273056,58.389595625507,-0.269954840275492,0.3669387400150299,-7.17842259458468,-3.418609665762364,2.0392764250424746,-1.5042920303932112,-7.6014782241686225,-2.3311310132161025,0.4540643980165613,0.3661796460189658,20.211115527898073,19.959978949278593,19.91634898725897,0.0,10000.0,-10000.0,0.8879338969987768
1661977246325338752,204.9250587106602,58.46692416434286,0.3506841100716382,0.19701634347438812,-7.913341300459663,-3.061190914045198,2.064470527114796,-1.4298451868703737,-8.275402083316944,-1.8733874957485683,0.21155668762991736,0.194410630186404,19.438676618039608,19.22820063494146,19.216265143826604,0.0,10000.0,-10000.0,0.9793549083806171
1661981541293004544,205.22033723340638,58.56472714263247,0.9253052071555368,0.5162035822868347,-7.544857047552068,-2.041252719928493,2.2311901420278772,-1.3552262274243843,-7.75781778233734,-0.9528083703778772,0.5482581090054525,0.6393788123596534,21.700030460953712,20.515097074210644,19.43638944812119,0.0,10000.0,-10000.0,0.6629838757501483
1661982194127660544,205.0703709347302,58.46006556259486,0.011690171087311876,0.0980459675192833,-7.811577917239159,-3.221884719958837,2.138702812926132,-1.4476424207571228,-8.19367157052632,-2.06519657663659,0.11844590415290425,0.09763747449243382,18.076569506898522,18.147531492635608,18.28203572984785,0.0,10000.0,-10000.0,0.9917032989192996
1661982537725055616,204.98454433501402,58.49201943016237,0.18943512813614102,0.46591731905937195,-7.707003053415454,-3.305720358850975,2.0989011041113996,-1.4095424000641745,-8.10503076062847,-2.1527098098775976,0.5288247140836329,0.46156709046827793,20.5289021525532,20.147379549220204,20.038116965442896,0.0,10000.0,-10000.0,0.9409602394352977
1661991505616788608,204.50365175180474,58.53083382140355,0.0977614268337945,0.3099019527435303,-7.797419753239273,-2.670140561067173,1.8562092230309615,-1.3338190119668352,-8.113040883329198,-1.4518860318534434,0.3382965488377891,0.33421146025984827,21.106974456459284,19.984224919229746,19.161598298698664,0.0,10000.0,-10000.0,0.8852892090606715
1661999790609582336,204.68232808504513,58.64951409625211,0.5188000047829839,0.31724584102630615,-7.766704913846587,-3.006538658355704,1.96619852406825,-1.2305504486542702,-8.129031295379663,-1.8110301272187894,0.35091588466951157,0.351700037025684,20.05537484958768,19.857035402208567,19.78657411970198,0.0,10000.0,-10000.0,0.9394744249792806
1662005971067003136,205.37528603388446,58.6637771625836,0.6497287019916299,0.23430287837982178,-8.325785525897757,-2.90402781239293,2.325017004589744,-1.2684851353967947,-8.648997252641065,-1.7166620757177526,0.26267643781945293,0.23926915407912935,20.531171463429928,19.4552981890738,18.814663173630834,0.0,10000.0,-10000.0,0.7821769690119982
1662006967499427584,205.51465190254333,58.70940751917079,-0.1513736345630496,0.2961158752441406,-8.3695597070301,-3.53329551584119,2.4030768092778683,-1.2333004831507937,-8.775011019254066,-2.352209281457542,0.3414419622752885,0.3216489437672108,19.877045825123787,19.628988832235336,19.517225144430995,0.0,10000.0,-10000.0,0.7147192522346655
1662040399524522624,204.33319675947106,58.66000004318088,0.06224790687352114,0.29371878504753113,-7.927489407982403,-2.97722512725791,1.7882540100407562,-1.1925488274269875,-8.292771820025926,-1.7143200730998285,0.3018299954079783,0.33542682184263806,20.007458243519068,19.791330609470606,19.70496329665184,0.0,10000.0,-10000.0,0.9309078111149625
1662111558542577408,202.9872188802839,58.29709459430396,0.42703714745613036,0.4741475284099579,-7.821763950465776,-3.074772760625525,1.0341808431764865,-1.4344942472154671,-8.238861085727796,-1.6599357928458878,0.47457461472274204,0.4756781264803514,20.51878333464265,20.25554729066789,20.125934217125177,0.0,10000.0,-10000.0,0.9451723923429369
1662117090460483200,202.91339472293026,58.4427377808766,0.07677478874951435,0.084779754281044,-7.681342439398685,-3.430461788441673,1.0216033487477858,-1.2843185450813581,-8.165025325356286,-2.0256977043863866,0.08800810746051575,0.0848957179117846,18.200990829616785,17.82280153222382,17.68220362998545,0.0,10000.0,-10000.0,0.9938927465502871
1662117537137078144,202.77972470704063,58.42913097538251,0.20309959334489425,0.5900468230247498,-6.963256847308798,-4.508776978338442,0.9503121045988687,-1.285332548662959,-7.6542924499649585,-3.198096754695996,0.8165983203158832,0.6164220722339678,21.47499542310834,20.46757761016488,19.878031000494957,0.0,10000.0,-10000.0,0.6368352417324092
1662119804879816448,203.07402824154178,58.44942698434951,-0.15648091933469302,0.293478399515152,-7.20509311408353,-3.522020106716309,1.105559905044716,-1.2924194113163956,-7.706959401199754,-2.2182806862492943,0.3244024535242198,0.2899608881912164,19.919794250279665,19.694906072691083,19.582648191601038,0.0,10000.0,-10000.0,0.9160294956811427
1662122588018666240,203.14561841555303,58.58862319963564,-0.14307719706299718,0.14644289016723633,-7.639326730642438,-3.75610714563525,1.1664759041749317,-1.1617894011250587,-8.172638323067469,-2.38235946643852,0.16593354630074886,0.153876695613187,19.083389073610306,18.893132781609893,18.845859199762344,0.0,10000.0,-10000.0,0.9501799052648635
1662129150728661760,202.58802555631695,58.49683115559517,0.01332472646883118,0.14681753516197205,-7.765065390898782,-3.77850065472528,0.8637887725276131,-1.2007498694480772,-8.32010106643604,-2.312839373364115,0.15016518848112853,0.1438716928129828,18.91547940671444,18.745536152273417,18.708533255383372,0.0,10000.0,-10000.0,0.982548488799809
1662129425606572416,202.53858414650693,58.51219412373825,0.5557752109166255,0.37178516387939453,-7.468373311383029,-3.588693327997287,0.8411635354330979,-1.1809631004748231,-7.995609402149352,-2.1738330223021864,0.3614064831912637,0.4144745967487357,20.175654616206884,19.974698528647423,19.859176199883223,0.0,10000.0,-10000.0,0.9465291940547305
