source_id,ra,dec,parallax,e_parallax,pmra,pmdec,phi1,phi2,pm1,pm2,e_pm1,e_pm2,g0,r0,i0,rv,e_rv,feh,memb_prob,desi_rv,desi_rv_err,desi_targetid
841154707673291776,173.6690383355077,53.69953582329563,0.141623752022623,0.0840583145618438,-7.258379716392099,-8.010693455001086,-15.71462458856422,0.6482135815704398,-10.526674843690104,-2.4585366526760417,0.0843139396597961,0.056053158777743,18.032411102205515,17.703253585845232,17.563730467110872,-183.28064563249995,1.9731086396572253,-2.75780855347974,0.9585566478166796,-182.5320165479768,2.1139138073336365,39633304147725824
841157765690034176,173.70576655915792,53.74846884335935,-0.0089276419745501,0.0923271775245666,-7.751335928463432,-8.340631607871268,-15.668918162124555,0.6761041986009665,-11.118542294340628,-2.455068541419555,0.0958294786765279,0.0664040378390629,18.10984262451529,17.881071848794818,17.780892923474312,-179.58454197061565,1.488824327538261,-2.6562732989968336,0.9804194166921624,-178.54718070705573,1.4195442240252498,39633304151916736
844442728476917504,172.51622638517782,54.58169405482047,0.1378886822937774,0.1652815192937851,-7.355593419196574,-8.532296888539298,-15.759115796483798,1.7582604390914445,-10.948062574355484,-2.654198675815757,0.1651281778642006,0.1121777743007409,18.95904304459691,18.770721662789583,18.73325878381729,-180.1469284351137,3.276840643653496,-10000.0,0.9767324339048692,-180.48449450276303,2.496170175831438,39633314801256540
1565976102966344192,200.93137311040755,57.90911717853455,0.0045808391692198,0.1224532723426818,-7.80100593306443,-3.8039337986219,-0.1064038083032414,-1.6088891562717225,-8.415691917768195,-2.121729355317385,0.1355396732005262,0.1191154661290918,18.593442350625992,18.397988686338067,18.359994005411863,0.0,10000.0,-10000.0,0.984033174486088,-250.8510348487997,9.454149576068604,2305843020878062132
1566086603884228736,201.36305306871827,58.38413370019763,-0.1503912266043289,0.1624355018138885,-7.672075441668074,-3.702776788896035,0.2127899192438682,-1.1897048329367952,-8.255174017775058,-2.103187929616668,0.1814001036687222,0.1672683409682875,19.11110415123403,18.818327218294144,18.78563698474317,0.0,10000.0,-10000.0,0.9899956093727954,-261.87596587006385,5.887656744315295,39633368630955225
1566098496649217024,201.79529820859128,58.39565373114736,0.0838790511561981,0.0143733955919742,-7.86308129214886,-3.673025255563982,0.4372694435923838,-1.22273678844876,-8.423021251889828,-2.090902897115158,0.0151027482824742,0.0161962980584795,14.6593664214015,14.017429780215023,13.732034455053508,-264.474365234375,3.006757437216192,-10000.0,0.9999035170454846,-263.17415135214566,0.2484799934269562,2305843020878055696
1566477725082065024,197.61394634150835,57.68048889232569,0.1351059847033099,0.0644223466515541,-7.86808512979465,-4.211613172992159,-1.8801328501160128,-1.4254684066691383,-8.679230548453692,-2.0773555823221623,0.0688794488878334,0.0688924873313065,17.64882530272007,17.260653767734766,17.100931216031313,0.0,10000.0,-10000.0,0.9835779282948732,-252.99433273254024,1.3555056766422653,39633358988250007
1566531498072640896,196.952817044184,57.62638500413267,-0.0370169358906405,0.1542746722698211,-8.181690464948375,-4.496768562091605,-2.235930529702614,-1.386285383468172,-9.076993328302663,-2.183844885332177,0.152949728366669,0.1657985570430915,18.983027562499046,18.79498046822846,18.74433211609721,0.0,10000.0,-10000.0,0.961681074781429,-254.2899565935354,7.608330023062379,39633358984054010
1566535758680206720,196.87287879289192,57.86175232320213,0.0173539366566991,0.2237954437732696,-7.749327244646592,-4.561112218664192,-2.2149711235156246,-1.148002314298278,-8.679587554221351,-2.349590880233302,0.259458162333104,0.2201520873099206,19.55525640770793,19.36114470101893,19.288620986044407,0.0,10000.0,-10000.0,0.9743241158451496,-267.6862396542932,7.449189084393372,2782127267512322
1566540564752850816,196.99763467140505,57.83842442189629,0.2753302868682827,0.1252637058496475,-7.574547288711387,-4.494534366757287,-2.15706637483396,-1.1880007425228236,-8.489062573914348,-2.347428895420277,0.1468200679220697,0.1266371872295502,18.68877113237977,18.458061315119267,18.407417764887214,0.0,10000.0,-10000.0,0.9363976443710093,-229.1843289282878,5.503614297504539,39633358984054362
1566543932002438784,196.9592250724462,58.00051994662398,-0.2363606234912613,0.3023931980133056,-8.004023759870428,-4.42523026106597,-2.1341287452372057,-1.0262442331300456,-8.886474170847587,-2.162784321859916,0.3294113613353653,0.2837055315277592,20.01492251828313,19.782201441004872,19.664958039298654,0.0,10000.0,-10000.0,0.9778903296365417,-213.1242929252892,15.415570294343537,2782130492932097
1566560355957059456,198.482476791457,57.74109923968324,-0.8720849624119715,0.4145705103874206,-7.990972178778712,-4.438321999096592,-1.4154538428263663,-1.4815443176022791,-8.825373277570314,-2.380572418816108,0.4082456081776892,0.4202657366326241,20.2051421366632,19.94574338197708,19.86624444834888,0.0,10000.0,-10000.0,0.9042819509242708,-255.2172231263625,12.017646510264171,2782127280095244
1566603477428369792,198.0927230716261,58.09609957479881,-0.1088134590660683,0.1254202723503112,-7.952924098741585,-3.984895943576143,-1.5296381141976667,-1.0867728088771935,-8.690295140085173,-1.8992545326222912,0.1271537018784793,0.1391863399311532,18.67666160687804,18.48080513998866,18.40212164260447,-261.3094864514356,11.548242318201815,-2.092243194580078,0.999260913936245,-257.3389250242529,4.94351173114098,39633362217863285
1566638318203508736,197.00752462592507,58.04821694043171,0.8616195636509106,0.3833502233028412,-7.89926564145745,-3.982695414970799,-2.096908878867339,-0.9869464282388758,-8.66766194569433,-1.769716598187978,0.4173768605132609,0.4172362350788401,20.14169859141112,19.84881577640772,19.74493476934731,0.0,10000.0,-10000.0,0.9302439532260272,-243.43496461414065,12.527865234100569,2782130492932102
1566732502541484928,200.544045116816,58.09207017400809,0.1024333655993639,0.0280001927167177,-7.946707851553391,-3.842807567581553,-0.2691430332851041,-1.3872302530784075,-8.578494821970683,-2.080087082029149,0.0319608332923786,0.0291512524456882,15.554203381761909,15.693104211241009,15.855545446276665,0.0,10000.0,-10000.0,0.9973230597172946,-256.9058935271003,1.266207030803959,2305843020886442154
1570104670344778752,194.41358574876853,53.34881293770056,0.0685617225411246,0.0635884180665016,-7.964478286392762,-4.657525785800211,-4.826586113813221,-5.083903718339464,-8.996625839048626,-2.0460166988512816,0.058399607717726,0.0620556719291451,17.551501471549273,17.343750657513738,17.277944900095463,-239.93857122818497,3.76958137311826,-10000.0,0.6250898333611794,-231.7529693121128,3.172594467531627,2305843020911615932
