source_id,pmra,pmdec
6521490922208454016,6.753393898589971,-5.054919884019687
6521622863603704832,6.962067893476647,-1.5732167730571112
6521826341973927040,4.592955207925817,-3.1380399706976383
6521839634895400832,4.723401387251046,-4.698924771138543
6521894747915848320,7.220574821684187,-4.312153863999793
6521994739052269568,5.787548238102838,-3.753204714130735
6522482299442002816,8.405617808740939,-1.6139614243878664
6522492474221942016,7.173940002420429,-2.69947311247941
6562655568103056384,3.8720673615080665,-7.331246674164101
6562710032585046784,6.536208042189733,-5.547499102503515
6562728071447754368,2.317651793702294,-4.7369594477642085
6562733633428528640,4.12176048549777,-4.6354818221998775
6562759093994799488,5.94387229638121,-4.7464176752900915
6562841046267192448,6.013788497489464,-4.74543124243746
6562851075014037888,-0.6500616725379563,-3.5273944226028826
6562868701559877248,0.7178846406596628,-3.121101242317106
6563584900242906624,5.533950385067377,-5.728005364104528
6564027625472296832,2.9416008076459232,-3.763944944291863
6564094592602505088,4.600998758025898,-6.059343545255008
6564110359425478784,2.0466663585084026,-3.3197890344626786
6564222273390740224,4.558146842775606,-8.274345137115585
6564282673514322432,3.199414712135944,-7.8184634169939695
6564317243706905088,3.3613829595235796,-5.289708104148907
6564369225694203776,1.1569514157713596,-4.727159159167353
6564370295143029504,4.935652989380081,-3.811896145065592
6565123009634395264,5.432715905305185,-6.273915981455181
4972321777889374464,8.015817171121254,-3.1067372952183243
4973150156822139264,6.889285268790545,-3.5001614158518812
4973229119797754880,7.906392159362074,-1.0676970393894243
4973233032512989696,9.790339439429872,-3.3697004735891998
4973453042212528128,8.159659800804777,-2.5041665409147322
6502139998595578240,7.48303459478877,-5.162783458833417
6502167108429112832,0.8661330234181447,-1.7358515607552123
6502185383513041152,7.177672410373397,-4.4693767498467105
6502306437167623296,1.5763080779971772,-1.7700246080673891
6502413948789120256,-1.3227149231160173,-3.603004692636148
6502456894165925888,4.828738464835049,-5.374499976501825
6502479227995139328,7.921415354318233,-7.266536923028367
6513001966589827968,-0.8897505507340047,-4.941853069574404
6513085465050428416,6.360056546482257,-4.6273224190188085
6513099758701676032,4.804153404467147,-6.171247497171864
6513264131393789952,1.2023765558792365,-1.0230834499959236
6513264513646496000,-1.6310359673256865,-4.2958203386406195
6513895221004044288,5.403031435460316,-3.187441730219006
6514465936258239360,-0.4806049035698961,-1.6240106618759749
6521422129715058944,3.4646938694313225,-4.129094992356876
6521468382219990784,4.115276099390539,-3.4348356998228335
6521773080083335936,7.589887902009214,-2.8675736904088582
6521894477335229440,6.349851462458672,-3.5761868304660345
6521975600677983360,5.82325710621289,-2.2989779580025687
6521983159820421632,1.8947140909885094,-2.458616699329356
6521998308167699584,6.452196672147149,-5.014581634274331
6522153339307536640,5.862971850123075,-5.088528282631005
6522416431823903488,7.63618855893134,-1.7230734315847895
6562534042004881408,6.100055935991438,-8.707286626891511
6562559193333324288,5.891183756025834,-8.379833441430499
6562564450373354496,7.740661914805614,-5.672012201414869
6562659317611198464,-2.067668858979979,-3.7557148552826387
6562709341093728512,-1.3547311227714265,-2.4325903537624383
6562774384079372800,5.227707977370844,-9.345945983610946
6562844237426777728,2.4204778468262242,-4.266667782573253
6564079405598119424,1.1554846868846336,-1.7752300824965725
6564085246753667200,4.197306343438836,-4.523728165297831
6564209216690064640,6.843511165997799,-3.5325307278972176
6564323291020857344,1.0693481990938116,-6.155356734725739
6564349816739571968,0.20572373876992878,-2.8100574884949507
6564382561569718784,2.741269379054941,-3.155197229639356
4972379850144183296,5.63874421716917,-2.196310055434183
4972389402151428096,7.050673484487792,-3.2343571346426394
4973174384734502528,9.069981090595872,-3.0100906453662173
4973187200916896896,1.5213587715812973,-3.0227911675690162
4976484498850155136,8.91364205436101,-1.2377999529016959
6500868928794366464,7.961486984276777,-5.800642408449021
6500871230896892928,0.3413223495207388,-2.4597135297159713
6502235071991355392,3.6651394285667025,-5.1173312985330615
6502504688562008192,2.0281653207906882,-5.156853238778604
6502517367304713344,5.863575313774253,-4.187204078088251
6512763926619118848,6.945683605489552,-3.477324229410466
6513094016329077888,3.2970785976310215,-3.7531764461455954
6513096013490139520,7.395436540850942,-7.298856947941543
6513102331385723392,5.547449796890456,-5.28381765126292
6513108967111570048,4.1049341099972985,-6.357499183846163
6513112914185371136,8.683764951979137,-5.243662183874233
6513112914185373952,1.8947083329651788,-2.0747858675236412
6513172562691728768,0.9975340801508368,-5.164168693254586
6513207334746196352,7.990850559119428,-7.562043848317581
6513221113001288064,7.719965507852875,-5.5770435575503345
6513238773907038592,5.214974985606544,-5.40198315365984
6513247260762550016,-0.925440391982956,-3.0662238410055633
6513308631550608128,1.740518409886521,-3.452200195550711
6513518496538074112,3.9806981203348157,-2.732638541794493
6513905185328176128,4.088298533243511,-7.123468528846101
6513908101610406784,6.154765432147175,-6.634486049330942
6514530356471814912,-0.3374244470991036,-4.224974163790779
6521545446816286592,5.093884827797902,-1.6920522455337912
